crime_id,Month,LSOAcode,crime_type,outcome,Longitude,Latitude,LAname
1068,2017-01,E01033654,Burglary,Investigation complete; no suspect identified,-2.232396,53.476341,Manchester
1069,2017-01,E01033654,Burglary,Investigation complete; no suspect identified,-2.232549,53.479559,Manchester
1070,2017-01,E01033659,Burglary,Offender otherwise dealt with,-2.226937,53.48108,Manchester
1071,2017-01,E01033659,Burglary,Investigation complete; no suspect identified,-2.229531,53.484293,Manchester
1072,2017-01,E01033659,Burglary,Investigation complete; no suspect identified,-2.235113,53.482736,Manchester
1073,2017-01,E01033659,Burglary,Investigation complete; no suspect identified,-2.231704,53.484873,Manchester
1074,2017-01,E01033659,Burglary,Investigation complete; no suspect identified,-2.228726,53.48309,Manchester
1075,2017-01,E01033661,Burglary,Investigation complete; no suspect identified,-2.228726,53.480321000000004,Manchester
1076,2017-01,E01033661,Burglary,Investigation complete; no suspect identified,-2.225614,53.478844,Manchester
1077,2017-01,E01033661,Burglary,Investigation complete; no suspect identified,-2.22804,53.484484,Manchester
1078,2017-01,E01033661,Burglary,Investigation complete; no suspect identified,-2.225614,53.478844,Manchester
1079,2017-01,E01033655,Burglary,Investigation complete; no suspect identified,-2.239455,53.491113,Manchester
1080,2017-01,E01033665,Burglary,Investigation complete; no suspect identified,-2.2396,53.490052,Manchester
1081,2017-01,E01033676,Burglary,Investigation complete; no suspect identified,-2.219587,53.502189,Manchester
1082,2017-01,E01005212,Burglary,Investigation complete; no suspect identified,-2.242239,53.466524,Manchester
1083,2017-01,E01005212,Burglary,Offender sent to prison,-2.238289,53.468653,Manchester
1084,2017-01,E01005212,Burglary,Investigation complete; no suspect identified,-2.243875,53.468103,Manchester
1085,2017-01,E01033662,Burglary,Investigation complete; no suspect identified,-2.239021,53.475573,Manchester
1086,2017-01,E01005147,Burglary,Investigation complete; no suspect identified,-2.243755,53.502448,Manchester
1087,2017-01,E01033674,Burglary,Investigation complete; no suspect identified,-2.244591,53.495633,Manchester
1088,2017-01,E01033674,Burglary,Investigation complete; no suspect identified,-2.243693,53.491608,Manchester
1089,2017-01,E01033674,Burglary,Investigation complete; no suspect identified,-2.244591,53.495633,Manchester
1090,2017-01,E01033674,Burglary,Investigation complete; no suspect identified,-2.253691,53.500045,Manchester
1091,2017-01,E01033674,Burglary,Investigation complete; no suspect identified,-2.246747,53.498307,Manchester
1092,2017-01,E01033674,Burglary,Investigation complete; no suspect identified,-2.243693,53.491608,Manchester
1093,2017-01,E01033674,Burglary,Investigation complete; no suspect identified,-2.243693,53.491608,Manchester
1094,2017-01,E01033674,Burglary,Investigation complete; no suspect identified,-2.253691,53.500045,Manchester
1095,2017-01,E01033675,Burglary,Investigation complete; no suspect identified,-2.246307,53.500573,Manchester
1096,2017-01,E01033675,Burglary,Investigation complete; no suspect identified,-2.246307,53.500573,Manchester
1097,2017-01,E01033675,Burglary,Investigation complete; no suspect identified,-2.249161,53.501376,Manchester
1098,2017-01,E01033675,Burglary,Investigation complete; no suspect identified,-2.251798,53.501056,Manchester
1099,2017-01,E01033675,Burglary,Investigation complete; no suspect identified,-2.251489,53.499762,Manchester
1100,2017-01,E01005213,Burglary,Investigation complete; no suspect identified,-2.248747,53.469306,Manchester
1101,2017-01,E01005213,Burglary,Investigation complete; no suspect identified,-2.257006,53.469819,Manchester
1102,2017-01,E01005213,Burglary,Investigation complete; no suspect identified,-2.260337,53.46761,Manchester
1103,2017-01,E01033673,Burglary,Investigation complete; no suspect identified,-2.260926,53.472876,Manchester
1104,2017-01,E01033677,Burglary,Investigation complete; no suspect identified,-2.247338,53.478199,Manchester
1105,2017-01,E01033677,Burglary,Investigation complete; no suspect identified,-2.247649,53.474639,Manchester
1106,2017-01,E01033677,Burglary,Investigation complete; no suspect identified,-2.247977,53.474162,Manchester
1107,2017-01,E01033677,Burglary,Investigation complete; no suspect identified,-2.245969,53.478651,Manchester
1108,2017-01,E01033677,Burglary,Investigation complete; no suspect identified,-2.243082,53.474405,Manchester
1109,2017-01,E01033677,Burglary,Offender sent to prison,-2.242156,53.475729,Manchester
1110,2017-01,E01033677,Burglary,Investigation complete; no suspect identified,-2.249579,53.477502,Manchester
1111,2017-01,E01033677,Burglary,Investigation complete; no suspect identified,-2.247338,53.478199,Manchester
1112,2017-01,E01033681,Burglary,Investigation complete; no suspect identified,-2.259546,53.47384,Manchester
1113,2017-01,E01033682,Burglary,Investigation complete; no suspect identified,-2.253047,53.475472,Manchester
1114,2017-01,E01033682,Burglary,Investigation complete; no suspect identified,-2.258277,53.473223,Manchester
1115,2017-01,E01033682,Burglary,Investigation complete; no suspect identified,-2.255264,53.475746,Manchester
1116,2017-01,E01033682,Burglary,Investigation complete; no suspect identified,-2.251102,53.477679,Manchester
1117,2017-01,E01033683,Burglary,Investigation complete; no suspect identified,-2.251948,53.475511,Manchester
1118,2017-01,E01033683,Burglary,Investigation complete; no suspect identified,-2.252387,53.473298,Manchester
1119,2017-01,E01033683,Burglary,Investigation complete; no suspect identified,-2.252387,53.473298,Manchester
